MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
5.9,24.3,6.5,0.995685294798879,769.3,2.635350578354872,33.54,-119.16,1.141
3.2811,34.3,6.786875172642077,1.0444708932702724,717.8,4.37592714284569,33.84,-116.01,1.02
5.9993,33.0,6.445137300129145,1.01025503716634,654.1,4.8920544062959,37.57,-122.4,4.136
5.897,23.8,6.355,1.03,1366.4,4.5,37.74,-122.29,2.601
6.0176,35.2,6.806997584370651,1.0157227588336744,783.1,2.391132811538193,39.04,-123.04,2.48
1.5,42.2,4.7492521927274,1.0611123031071406,736.3,4.7783066639591,38.29,-119.13,0.625
6.1305,42.4,6.6726,1.021608035609078,565.3,2.660278,37.32,-124.18,2.089
5.5,17.1,6.683118040633953,1.07923392849365,721.4,4.88776256482912,39.98,-117.71,2.828
5.618,52.5,6.8849304443764,1.026024339993141,518.5,3.55579744662121,38.48,-124.12,2.216
5.6735,18.9,6.237806173054442,1.00703182309145,745.7,2.6388932239604976,38.12,-123.02,2.331
3.5,19.3,4.31732866727535,1.02154523697312,551.1,4.6116974306489,37.65,-122.54,1.916
2.66,32.1,6.66432821472608,1.02704151235171,887.3,3.95524638056515,37.86,-118.22,0.75
5.4649,19.4,3.80887122605439,0.9970993578930883,694.1,3.262912840457788,33.76,-119.42,1.939
4.9,21.8,7.665929085982198,1.0618620175844617,727.4,2.5454,37.85,-119.31,1.487
4.9,32.6,7.557118215425591,1.009126677140959,689.5,2.80614451521722,37.87,-116.87,1.967
2.033,19.0,6.7,1.0,1666.3,2.5,37.62,-121.88,0.751
5.0514,20.9,6.719322114433913,1.0002848843092254,1593.3,2.4,38.81,-122.17,3.195
1.6938,23.9,6.4357816503859,1.04643353954992,585.0,4.662937110645156,33.98,-120.0,1.611
9.8267,41.9,7.72048681805273,1.06766324514232,783.9,5.001360355839822,33.86,-119.86,2.095
2.8755,24.1,4.510073866635024,1.0212050483279282,1686.5,3.0063870255596066,40.34,-122.05,1.329
5.891,32.2,6.375535909411313,1.08622727592263,689.6,4.64129142927921,37.74,-124.94,3.769
6.6472,43.7,6.54607324533602,1.02274791664423,678.2,2.15668381368957,38.77,-119.88,2.172
3.9319,44.0,7.8166417800034,1.01087431719707,1083.6,3.367363947738174,34.89,-117.61,3.462
6.6644,24.5,7.330748156900087,1.03528203104556,718.6,2.94054884012016,33.95,-118.31,4.079
1.0424,34.6,4.429309538160602,1.05557905115258,2565.5,5.11191086591328,37.83,-123.78,0.546
