age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
2.0,Local-gov,175232.0,HS-grad,9.0,Married-spouse-absent,Protective-serv,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
3.0,Federal-gov,187847.0,Prof-school,10.0,Married-civ-spouse,Sales,Husband,White,Male,2.0,0.0,3.0,United-States,>50K
0.0,Private,114939.0,11th,7.0,Never-married,Sales,Other-relative,White,Male,0.0,0.0,1.0,United-States,<=50K
0.0,Private,165586.0,10th,6.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
2.0,State-gov,187581.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,3.0,2.0,United-States,>50K
1.0,Private,187847.0,HS-grad,13.0,Widowed,Adm-clerical,Husband,White,Male,3.0,0.0,2.0,United-States,>50K
2.0,Private,187830.0,HS-grad,9.0,Divorced,Adm-clerical,Wife,White,Male,0.0,0.0,2.0,United-States,<=50K
2.0,Local-gov,196307.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,4.0,0.0,3.0,United-States,>50K
3.0,Local-gov,160187.0,11th,7.0,Never-married,Other-service,Other-relative,Black,Female,0.0,0.0,2.0,United-States,>50K
2.0,Local-gov,181628.0,7th-8th,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,4.0,0.0,2.0,United-States,>50K
0.0,Federal-gov,340428.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
4.0,Local-gov,182836.0,HS-grad,9.0,Widowed,Adm-clerical,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
2.0,Private,174102.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2.0,3.0,United-States,>50K
1.0,Private,196266.0,Some-college,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,3.0,0.0,2.0,United-States,>50K
2.0,Local-gov,175339.0,Bachelors,13.0,Separated,Protective-serv,Unmarried,White,Male,0.0,0.0,2.0,United-States,>50K
2.0,Private,160910.0,HS-grad,9.0,Married-spouse-absent,Craft-repair,Husband,White,Female,4.0,0.0,3.0,United-States,>50K
1.0,Self-emp-not-inc,342599.0,11th,7.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
0.0,Private,340171.0,Bachelors,13.0,Widowed,Machine-op-inspct,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
0.0,Private,191782.0,Bachelors,13.0,Never-married,Adm-clerical,Other-relative,Black,Female,0.0,0.0,2.0,Jamaica,<=50K
0.0,,183945.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
1.0,Private,114639.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,2.0,0.0,2.0,United-States,>50K
0.0,Private,117595.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,4.0,United-States,<=50K
0.0,Federal-gov,149787.0,Bachelors,13.0,Married-civ-spouse,Other-service,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
0.0,Private,182771.0,5th-6th,13.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,3.0,United-States,<=50K
0.0,Federal-gov,177945.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
3.0,Local-gov,185399.0,11th,7.0,Divorced,Other-service,Unmarried,White,Male,0.0,0.0,2.0,United-States,<=50K
0.0,Private,181553.0,Bachelors,13.0,Married-spouse-absent,Craft-repair,Husband,Other,Male,0.0,0.0,2.0,United-States,<=50K
0.0,Private,404599.0,5th-6th,10.0,Divorced,Adm-clerical,Other-relative,White,Female,0.0,0.0,2.0,United-States,<=50K
0.0,Local-gov,181553.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,Black,Male,0.0,0.0,1.0,United-States,<=50K
4.0,Private,167527.0,5th-6th,9.0,Widowed,Sales,Other-relative,White,Male,0.0,0.0,1.0,United-States,<=50K
0.0,Private,154978.0,9th,5.0,Married-civ-spouse,Other-service,Husband,White,Female,0.0,2.0,2.0,United-States,<=50K
0.0,Local-gov,270147.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Male,0.0,0.0,2.0,United-States,<=50K
0.0,Self-emp-not-inc,182828.0,HS-grad,9.0,Separated,Craft-repair,Unmarried,White,Female,0.0,0.0,2.0,United-States,<=50K
0.0,Local-gov,168071.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,1.0,United-States,<=50K
0.0,Private,181578.0,7th-8th,6.0,Never-married,Transport-moving,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
2.0,Private,182556.0,Assoc-acdm,13.0,Never-married,Craft-repair,Not-in-family,White,Male,4.0,0.0,2.0,United-States,>50K
0.0,Private,187847.0,Some-college,10.0,Separated,Adm-clerical,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
0.0,Local-gov,113080.0,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
