MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
6.2,27.4,6.1,0.821398402534243,709.0,2.534414874457809,30.14,-127.51,1.137
3.2402,37.1,6.698472698517979,0.9628907508845433,715.8,4.19654415572972,31.9,-97.11,0.98
6.3468,33.2,5.981812857831313,0.97249261307222,655.2,4.087004005200416,34.36,-130.22,4.072
6.6932,22.4,6.179,1.2,1424.3,4.4,35.87,-119.72,2.768
5.8905,37.4,5.624521298251965,1.0663184974276525,685.5,2.5476917517455657,38.28,-130.82,2.76
1.5,43.7,4.8402268541684,0.9318473605043476,775.4,4.2232535343625,41.15,-127.39,0.656
6.9883,45.8,6.6733,1.066080356090791,423.9,2.908706,36.24,-141.86,2.108
5.9,18.1,6.18760629106463,0.92658065162134,680.3,5.10129249554223,34.18,-131.86,3.203
5.3795,57.5,7.2907525314084,1.124931544199832,495.6,3.31908880546789,42.39,-138.96,2.153
5.9491,18.0,6.759271342640539,0.96413032703541,787.9,2.605232239604976,35.22,-138.78,2.545
3.3,21.5,3.68249047752105,1.012928344207813,552.2,5.2646490540864,37.45,-125.74,1.867
2.55,32.6,6.20333778290752,1.1479863669803,773.5,4.21446747994912,39.37,-118.56,0.78
5.5836,22.9,3.54316680599846,0.880084488021793,632.0,3.265492040941517,34.36,-128.72,1.919
4.0,20.5,7.011305511836636,0.9264509589229254,740.4,2.4909,41.54,-127.11,1.48
4.1,37.6,8.116636699710462,0.95581222595504,684.5,2.82547755541258,39.5,-113.61,1.9
1.9295,19.4,6.6,1.1,1578.9,2.4,34.68,-126.3,0.841
4.5862,19.6,6.558935429796268,0.861394557377712,1524.0,2.0,46.25,-121.78,2.983
1.7416,22.8,5.25136981015258,0.77192952407066,621.4,5.502814563724309,34.57,-110.69,1.503
9.0162,40.7,8.15921534524379,1.02411505786179,747.2,5.071167194761832,33.41,-133.6,2.486
2.5048,25.0,4.000738666350247,1.0716364418751414,1673.1,3.113688437414249,43.8,-122.65,1.445
6.6568,33.7,6.409904548658585,1.20217374932537,821.5,4.61708840696626,38.59,-147.51,2.94
6.5118,41.5,6.70903689946194,0.97991678073891,590.1,2.01293982198002,40.16,-102.05,2.061
3.9557,43.9,8.7610123946287,0.97328862651608,899.6,3.3109122046544646,42.52,-111.68,2.887
5.7975,29.1,6.45577944230758,1.14157070784422,768.9,2.51039004573583,33.1,-118.66,3.727
0.991,39.9,3.188140426651062,0.87456514340331,2407.7,6.13621036930403,36.74,-136.31,0.387
3.4682,33.4,8.08537005909162,1.0314436663189024,754.2,2.57653146079664,38.41,-126.1,1.893
5.79,16.1,7.937810521429634,1.09920705692658,1029.7,2.2,37.54,-120.85,1.245
5.2,32.4,7.6050317179509905,1.0,694.5,2.443044869990142,28.85,-108.41,2.27
4.2444,19.1,4.3452350588151,1.022069160749414,651.8,4.047369561089548,28.5,-104.16,1.888
1.5024,33.2,4.50427732578542,1.105321562622841,670.8,2.54687575990414,32.15,-122.04,0.583
6.1,19.5,8.25642333812185,0.785488197404609,2926.3,2.247302471716402,28.39,-102.2,1.54
7.4452,26.7,6.05834340361012,1.00827800136168,590.6,3.1122683454799,31.55,-111.45,3.223
3.6055,25.0,4.78545999563738,1.0559099709651,685.8,5.6170634986656,39.81,-122.8,1.693
4.6557,25.6,7.137358072921223,0.9205347120185,2073.1,4.631057749036787,34.44,-111.16,2.298
7.0,30.5,7.051,1.07295831696954,2564.2,2.714652674429946,33.75,-142.6,3.4
4.0,60.2,8.56398359082208,1.0637207313027626,615.8,6.18699311899495,34.36,-132.42,1.543
4.7643,16.7,7.033251210110882,1.1364244270377306,513.2,5.336906068282424,40.69,-103.02,1.64
3.2,30.7,5.859102747376,1.09000217839622,563.2,4.2071181418382,33.59,-108.15,0.952
2.1087,24.5,5.957079059312629,0.9,769.3,3.076686440645665,41.86,-94.0,1.282
5.9197,48.6,5.263634388499696,1.02576913307861,578.2,4.75793651156633,41.83,-112.86,4.442
6.7456,29.2,6.32238897985412,1.077041462294683,803.1,2.818423943532089,37.15,-127.4,2.6
2.8701,18.1,4.13984907611298,1.02595686474429,1187.5,2.9,45.41,-111.53,0.812
3.04,33.2,3.99615773189007,1.009554488483816,760.4,3.33395351568525,46.04,-128.36,0.532
5.361,18.9,4.8054479727626,1.03392,1211.2,4.1,36.32,-103.52,3.035
3.433,16.7,5.77075143524833,1.148364145429207,569.6,4.81023593097378,34.55,-127.7,3.298
2.55,17.4,4.60729144171245,0.803036234487124,743.8,3.3067593529310972,32.7,-111.37,0.769
5.4022,25.6,6.539805180595231,1.1334590374406406,750.1,3.38028624358549,34.13,-122.13,3.488
1.6798,37.1,4.308818717674442,1.0163790391118508,870.1,3.254026084654122,39.13,-117.31,0.829
5.2012,50.5,6.3,1.0266085817985926,556.1,5.06449475066279,29.41,-102.2,1.335
4.549,28.5,5.827438209596247,1.13103504279245,575.8,2.930602096027413,36.06,-108.45,4.6
2.5983,30.0,7.35449521991635,0.8807865213714,650.2,5.358018522248,44.87,-134.41,0.46
1.6041,16.6,3.46114483109788,0.995029098484752,906.1,4.485505035971,37.52,-121.7,0.49
5.1,46.2,6.103363893804,1.042362439976007,833.7,1.8959710425246,32.81,-133.68,0.902
3.4165,24.6,6.177959979461543,0.9,663.7,2.455,41.85,-125.81,1.044
1.1456,30.2,5.411396142880598,1.2593590471629748,533.4,3.99905953169894,35.11,-119.67,1.82
3.3,42.0,5.20546112051904,0.984677265884655,1275.8,4.134317779835417,47.08,-101.13,1.62
6.0,36.9,4.692048516300331,1.016852796741913,1505.0,2.7,34.3,-113.3,1.17
5.7943,26.8,7.486957991088197,1.094479168774931,1673.9,3.64212873953809,37.54,-120.1,2.57
6.7261,19.0,7.904124061822484,0.94145886788636,746.5,2.64965226559038,50.4,-140.1,2.573
6.6,15.4,6.80059099354845,0.99261094517731,1574.8,2.08205562107891,35.96,-126.52,2.578
3.7344,47.4,7.047603423913137,1.060322291184673,560.1,2.90354697708581,36.64,-138.41,1.418
5.798,20.7,6.69961360838526,1.037606316596277,643.5,5.007933346834623,36.57,-123.97,3.16
6.17,31.2,7.05618274047757,1.0617359875983203,713.1,3.70384126394651,32.88,-113.41,1.522
4.427,34.7,7.237393449562648,1.043250230351148,616.0,2.27958419528349,42.17,-119.77,1.206
6.526,23.1,6.22839810189175,0.877780904683634,569.3,2.7217251164701,34.58,-120.81,1.68
5.6335,28.4,4.46225041789334,1.11097876020235,2510.4,4.176284404224952,39.56,-105.9,2.268
6.5183,16.5,5.0957730444447,1.215456504385394,1718.9,4.192086088728628,37.17,-116.57,2.575
7.2,49.1,7.27875606390793,1.0244865580446056,592.1,3.78622415624575,37.7,-113.84,5.46285
4.3605,40.0,4.99627324647645,1.0022365662121022,581.5,3.389856590298874,36.99,-137.43,1.228
2.2051,19.7,5.65673583169417,1.0867096387738766,1106.5,3.64142901291712,36.22,-96.83,1.69
4.7,19.9,6.61405268796531,0.94095649188495,699.9,2.47322554934779,40.24,-132.33,2.04
5.8,33.5,6.778527227192019,1.196512046140272,647.9,2.481700309342975,28.91,-107.2,2.002
5.5,19.1,5.790024825743242,1.076087944979328,644.8,4.843189413391553,34.37,-102.14,2.7
6.368,18.3,7.319479534955957,1.2498057256390869,751.0,2.502680147970686,34.42,-132.36,2.011
3.6,20.9,6.21424189459065,0.998493,744.3,2.22718451199693,39.72,-128.62,1.058
6.7186,28.5,7.4291132571508,1.2727550533472969,798.9,4.28075666163486,37.54,-137.51,2.577
5.12,13.5,6.52220080399692,1.0935889310189952,759.4,1.9471908637536,29.63,-127.85,0.868
2.965,23.0,7.12204847826838,1.13416298918467,477.2,3.8007603876791,33.4,-142.64,0.497
5.0,48.3,6.4,1.07,766.0,5.0,35.28,-123.52,1.972
1.9667,26.0,5.532112905600972,1.047801782242376,557.4,3.3167460715166,38.53,-116.4,1.188
5.4,30.9,4.384069832468448,1.1433593226317,986.8,2.85666965273567,38.91,-121.13,1.868
6.7617,26.1,6.9,1.042765358793102,1492.0,2.5,35.08,-132.93,5.56909
5.8372,29.0,5.38401182982434,0.8650724415618916,763.8,4.69618555336022,42.27,-112.14,0.649
6.2,22.9,5.7712614204008,0.89812710896514,477.2,2.31302646639888,34.38,-110.57,5.38881
5.0156,33.2,6.20514746883386,1.0281962266952733,739.8,2.77559473386316,33.63,-114.56,1.73
5.7355,54.2,5.90260457076243,1.043133169649083,2731.3,3.1529977353599,31.6,-91.96,5.11758
2.8956,48.5,3.96039994953649,1.070828931964627,854.6,2.68229937796697,33.03,-123.11,0.731
6.1072,48.1,6.6154371085914,1.140595363629021,793.3,4.7622762266841,32.64,-99.3,1.582
6.5709,31.2,6.4768169698153,0.837520617632511,808.7,2.82961366760247,39.44,-117.89,2.446
5.7922,33.3,6.91,1.09,2571.4,3.3,38.27,-131.94,2.13
6.1,23.8,7.269815458165219,0.832879630970846,597.3,1.738,40.42,-115.98,4.47479
6.0,23.9,6.98548008263601,1.0941628588130494,899.9,4.242632167308874,37.97,-141.8,2.79
2.3452,20.4,6.97537155064994,1.0615786673784526,2739.6,3.64817369198325,38.4,-103.08,0.561
5.8865,52.3,5.972135335825536,1.0607624955296882,814.7,3.7879924416577073,31.01,-132.36,2.04
2.546,34.3,7.122111642450001,0.978915037821259,895.4,4.75150583015703,34.29,-124.12,0.609
2.1,31.7,6.671859092830191,1.158775299523982,471.7,4.74854286828037,40.77,-100.82,0.969
4.6,24.2,6.932342013871325,1.123434765738434,595.5,2.79238045502701,30.07,-149.1,3.285
4.6,16.0,6.97956824161643,1.142048123988668,989.0,2.243379748854943,34.46,-118.1,2.22
