MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
6.0,25.7,6.3,0.918224453792374,742.5,2.590490265511733,32.03,-122.87,1.139
3.2629,35.6,6.747585184142478,1.0082130522099484,716.9,4.29620137079415,32.98,-107.61,1.0
6.1537,33.1,6.239215325774554,0.99347173756895,654.6,4.53425422803124,36.14,-125.87,4.107
6.2508,23.2,6.277,1.11,1392.1,4.4,36.91,-121.15,2.675
5.9611,36.2,6.281452568317902,1.0382097537643313,739.7,2.4607145627414697,38.7,-126.5,2.61
1.5,42.8,4.7896853755901,1.0036612175058992,753.7,4.5316163841384,39.56,-122.8,0.639
6.5117,43.9,6.6729,1.041373511378728,502.4,2.770691,36.84,-132.04,2.098
5.7,17.5,6.46289059638092,1.01138802766151,703.1,4.98266475625717,37.4,-124.0,2.995
5.512,54.7,7.0652958163906,1.069983097418337,508.3,3.45059360610862,40.22,-130.72,2.188
5.796,18.5,6.469568470648263,0.98796449151099,764.5,2.6239327864691546,36.83,-130.02,2.426
3.4,20.3,4.03517836071788,1.017715506855206,551.6,4.9018981521767,37.56,-123.96,1.894
2.61,32.3,6.45944357836228,1.08079478107553,836.7,4.07045575806913,38.53,-118.37,0.77
5.5177,21.0,3.6907803726962,0.9450927490614016,666.5,3.2640591517838895,34.03,-123.56,1.93
4.5,21.2,7.374985275250837,1.0016793248460012,733.2,2.5212,39.49,-122.78,1.484
4.6,34.8,7.805793097329978,0.985431365502773,687.3,2.81473697752627,38.59,-115.42,1.937
1.987,19.2,6.6,1.1,1627.5,2.4,36.32,-123.85,0.791
4.8447,20.3,6.648039143483849,0.9385558501174416,1562.5,2.2,42.12,-122.0,3.101
1.715,23.4,5.90937638805998,0.92443175489247,601.2,5.036215978680335,34.24,-115.86,1.563
9.4665,41.3,7.91547727458209,1.04830849523986,767.6,5.032385617582937,33.66,-125.97,2.269
2.7107,24.5,4.283702666508457,1.0436190010155786,1680.6,3.0540765419394478,41.88,-122.32,1.38
6.2314,32.8,6.390810860187878,1.13775904187941,748.2,4.63053453047345,38.12,-134.97,3.401
6.587,42.7,6.61850153605865,1.00371185624186,639.0,2.09279759515199,39.39,-111.96,2.122
3.9425,43.9,8.2363620531702,0.99416956578329,1001.8,3.342274284145414,38.28,-114.98,3.207
6.2791,26.6,6.94187317263675,1.08252144295608,740.9,2.74936715372713,33.57,-118.46,3.922
1.0196,36.9,3.87767882193414,0.97512842548624,2495.4,5.5671550896425,37.35,-129.35,0.475
3.4492,32.7,8.012387264226248,1.0522904726960685,766.6,2.75796796507876,38.19,-123.7,1.906
6.16,16.0,7.33223859404815,1.08893686179662,1073.4,2.4,35.73,-119.03,1.326
5.1,32.2,7.185854242809833,1.0,703.7,2.499300212772849,31.41,-115.29,2.263
4.38,18.6,4.300619494054,1.049521588861716,606.9,3.816448073308067,32.0,-110.98,2.071
