MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.659609,36.5,4.625125536892607,0.972919408220993,708.8,4.61609135672257,33.7,-118.29,1.468
2.642805,36.3,4.649836049777792,0.983308183303996,714.8,4.614716655882518,33.86,-115.28,1.983
2.663605,36.0,4.619666102668588,1.0,715.1,4.52729058180831,33.76,-122.24,1.981
5.732461,35.8,5.63914561044466,1.010564717870626,718.4,4.620433626758873,33.89,-117.1,4.392
2.640267,36.3,4.568388246316596,0.997361968603046,705.2,4.669707755363611,34.01,-118.2,1.333
2.640268,36.1,4.6664978180908,1.0,719.2,4.55132800161599,34.37,-122.31,1.115
6.751426,36.3,5.656633845070995,0.996662553126822,695.7,4.684340620673478,33.97,-119.26,5.0051
3.674448,36.2,4.618517387987633,0.976495033459063,710.5,4.658347687426663,33.54,-118.96,2.397
2.63404,36.4,4.687263863954277,1.0,711.5,4.57622232960005,34.47,-123.0,1.825
3.666248,35.8,4.70022422560059,1.0,719.5,4.60354639032334,33.79,-123.12,2.26
3.629566,36.5,4.581708576012717,1.0,715.2,4.68375477735494,34.06,-121.72,2.119
2.634139,36.1,4.621048876472826,1.0,705.0,4.64388808217436,34.23,-121.41,1.26
2.652867,36.7,4.620750038055359,0.979075214995679,708.0,4.636142922764753,34.15,-118.39,1.561
5.538431,35.8,5.603399420543337,0.97798463910191,716.4,4.624717365273494,34.45,-118.23,4.664
2.600815,36.6,4.695190697184903,0.986053459534435,714.4,4.639287129791478,34.24,-117.01,1.522
2.631583,36.1,4.647540015154115,1.002140917763088,710.9,4.612011729597731,33.79,-117.85,1.816
2.61966,35.8,4.644248349308667,1.0,711.6,4.51304056036546,34.82,-121.33,1.809
2.65478,35.8,4.563254489899847,1.0,720.0,4.70421685886769,37.83,-120.33,1.5
2.622433,35.9,4.686154314336005,1.0,711.3,4.61723159985558,34.03,-122.94,1.213
4.580842,36.2,5.586466191806268,0.997314237953871,714.4,4.654192790785876,34.41,-117.43,3.584
2.685252,36.2,4.659356458843715,1.0,730.5,4.60740141871277,34.17,-123.86,0.476
4.635973,35.8,5.672255665177433,1.0,704.8,4.57618160060218,34.22,-119.4,3.502
3.648926,36.0,4.719925617442588,1.0,701.8,4.60149975650939,34.93,-120.69,2.055
2.608759,36.8,4.59561957535415,1.003286712137511,720.6,4.561592021189209,33.99,-117.41,1.513
2.632057,36.6,4.515960090521879,1.0,710.1,4.71504631155407,33.97,-122.75,1.21
2.6494,36.2,4.665126731326409,0.987988330229329,712.7,4.578507021862923,34.12,-121.85,1.821
2.616003,36.0,4.740407641886516,0.993730545658982,709.4,4.587896505934688,34.45,-117.73,1.685
2.656407,36.0,4.714258006939907,1.0,713.1,4.5897747451632,33.57,-120.0,1.423
2.630568,36.2,4.666328584893091,1.0,726.4,4.66945221264163,33.41,-119.97,0.93
2.638744,35.6,4.633672294790265,1.0,720.7,4.61073988226914,33.88,-121.76,1.098
2.63054,35.9,4.694149850207051,1.0,721.2,4.55308426915952,33.52,-119.71,0.682
4.732529,35.4,5.601496376582373,1.0,704.9,4.66789689620093,33.94,-120.72,3.34
2.646107,36.1,4.67874756885588,1.0,706.8,4.64377065505787,34.25,-121.98,0.682
3.607895,36.2,4.680103206401597,1.0,694.7,4.63489324095544,33.78,-120.18,2.833
2.668232,35.8,4.705935027005756,1.0,709.2,4.64306686384082,33.59,-123.32,1.19
