age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
2.2,Private,223823.5,Some-college,8.3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.5,0.0,1.8,United-States,>50K
0.0,Private,204197.5,HS-grad,8.7,Never-married,Priv-house-serv,Not-in-family,White,Female,0.8,0.0,1.8,United-States,<=50K
2.3,Private,168286.9,Some-college,8.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.9,0.0,1.1,United-States,>50K
2.8,Private,138997.0,Some-college,9.2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1.5,0.0,1.8,United-States,>50K
0.0,Private,194809.5,HS-grad,4.7,Never-married,Priv-house-serv,Not-in-family,White,Female,1.1,0.0,2.4,United-States,<=50K
0.0,Private,182173.7,HS-grad,9.5,Never-married,Priv-house-serv,Not-in-family,White,Female,0.7,0.0,1.4,United-States,<=50K
2.8,Private,202924.1,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1.1,0.0,2.5,United-States,>50K
0.0,Private,192195.1,HS-grad,7.2,Never-married,Priv-house-serv,Not-in-family,White,Female,0.6,0.0,2.2,United-States,<=50K
0.0,Private,209377.2,HS-grad,10.5,Never-married,Priv-house-serv,Not-in-family,White,Female,1.3,0.0,1.6,United-States,<=50K
0.0,Private,143664.7,HS-grad,11.1,Never-married,Priv-house-serv,Not-in-family,White,Female,0.9,0.0,1.9,United-States,<=50K
0.0,Private,220483.1,HS-grad,5.4,Never-married,Priv-house-serv,Not-in-family,White,Female,1.0,0.0,2.8,United-States,<=50K
0.0,Private,174051.4,HS-grad,7.3,Never-married,Priv-house-serv,Not-in-family,White,Female,1.3,0.0,2.4,United-States,<=50K
2.1,Private,251842.3,Some-college,8.1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.7,0.0,2.0,United-States,>50K
0.0,Private,137281.2,HS-grad,6.9,Never-married,Priv-house-serv,Not-in-family,White,Female,0.7,0.0,1.9,United-States,<=50K
0.0,Private,237838.9,HS-grad,10.9,Never-married,Priv-house-serv,Not-in-family,White,Female,0.9,0.0,2.0,United-States,<=50K
1.7,Private,174019.1,Some-college,9.5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1.3,0.0,1.7,United-States,>50K
0.0,Private,138847.3,HS-grad,8.4,Never-married,Priv-house-serv,Not-in-family,White,Female,0.6,0.0,0.9,United-States,<=50K
0.0,Private,145793.9,HS-grad,4.5,Never-married,Priv-house-serv,Not-in-family,White,Female,0.3,0.0,3.0,United-States,<=50K
0.0,Private,152575.0,HS-grad,10.4,Never-married,Priv-house-serv,Not-in-family,White,Female,0.9,0.0,2.1,United-States,<=50K
1.3,Private,183398.3,Some-college,6.9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1.1,0.0,2.2,United-States,>50K
2.7,Private,187488.5,Some-college,10.1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1.3,0.0,2.0,United-States,>50K
0.0,Private,142069.8,HS-grad,9.6,Never-married,Priv-house-serv,Not-in-family,White,Female,0.9,0.0,1.6,United-States,<=50K
0.0,Private,164848.1,HS-grad,12.1,Never-married,Priv-house-serv,Not-in-family,White,Female,0.9,0.0,1.9,United-States,<=50K
0.0,Private,254686.2,HS-grad,6.1,Never-married,Priv-house-serv,Not-in-family,White,Female,1.3,0.0,1.2,United-States,<=50K
0.0,Private,237489.7,HS-grad,2.2,Never-married,Priv-house-serv,Not-in-family,White,Female,0.5,0.0,3.1,United-States,<=50K
0.0,Private,183949.9,HS-grad,9.4,Never-married,Priv-house-serv,Not-in-family,White,Female,0.9,0.0,1.4,United-States,<=50K
0.0,Private,167433.8,HS-grad,13.1,Never-married,Priv-house-serv,Not-in-family,White,Female,1.0,0.0,1.5,United-States,<=50K
0.0,Private,170835.0,HS-grad,11.8,Never-married,Priv-house-serv,Not-in-family,White,Female,1.1,0.0,1.8,United-States,<=50K
1.7,Private,191247.6,Some-college,10.5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.9,0.0,2.6,United-States,>50K
0.0,Private,123448.4,HS-grad,7.9,Never-married,Priv-house-serv,Not-in-family,White,Female,1.0,0.0,2.0,United-States,<=50K
1.7,Private,155145.8,Some-college,12.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.4,0.0,1.4,United-States,>50K
0.0,Private,96671.0,HS-grad,6.8,Never-married,Priv-house-serv,Not-in-family,White,Female,0.8,0.0,2.6,United-States,<=50K
2.0,Private,182364.3,Some-college,11.2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1.1,0.0,2.4,United-States,>50K
1.5,Private,192643.7,Some-college,11.3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.8,0.0,2.3,United-States,>50K
0.0,Private,145822.9,HS-grad,11.4,Never-married,Priv-house-serv,Not-in-family,White,Female,1.0,0.0,2.4,United-States,<=50K
0.0,Private,231122.6,HS-grad,15.2,Never-married,Priv-house-serv,Not-in-family,White,Female,1.1,0.0,3.2,United-States,<=50K
0.0,Private,115032.2,HS-grad,9.9,Never-married,Priv-house-serv,Not-in-family,White,Female,0.9,0.0,3.1,United-States,<=50K
0.0,Private,105138.4,HS-grad,7.9,Never-married,Priv-house-serv,Not-in-family,White,Female,1.0,0.0,1.7,United-States,<=50K
0.0,Private,175164.8,HS-grad,8.9,Never-married,Priv-house-serv,Not-in-family,White,Female,0.8,0.0,2.8,United-States,<=50K
2.1,Private,209221.2,Some-college,5.6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.9,0.0,2.2,United-States,>50K
0.0,Private,235681.2,HS-grad,7.4,Never-married,Priv-house-serv,Not-in-family,White,Female,1.2,0.0,2.2,United-States,<=50K
2.1,Private,146792.5,Some-college,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1.0,0.0,1.2,United-States,>50K
0.0,Private,210585.0,HS-grad,7.8,Never-married,Priv-house-serv,Not-in-family,White,Female,0.9,0.0,1.9,United-States,<=50K
0.0,Private,164261.3,HS-grad,9.3,Never-married,Priv-house-serv,Not-in-family,White,Female,1.1,0.0,1.6,United-States,<=50K
0.0,Private,158700.1,HS-grad,7.1,Never-married,Priv-house-serv,Not-in-family,White,Female,1.2,0.0,2.4,United-States,<=50K
1.6,Private,202446.0,Some-college,12.8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.5,0.0,2.5,United-States,>50K
0.0,Private,192906.2,HS-grad,9.0,Never-married,Priv-house-serv,Not-in-family,White,Female,1.3,0.0,1.0,United-States,<=50K
0.0,Private,100493.7,HS-grad,9.0,Never-married,Priv-house-serv,Not-in-family,White,Female,0.9,0.0,2.0,United-States,<=50K
0.0,Private,227082.0,HS-grad,8.3,Never-married,Priv-house-serv,Not-in-family,White,Female,1.1,0.0,2.6,United-States,<=50K
1.1,Private,223025.0,Some-college,10.4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1.3,0.0,1.9,United-States,>50K
0.0,Private,139919.4,HS-grad,10.9,Never-married,Priv-house-serv,Not-in-family,White,Female,0.7,0.0,2.4,United-States,<=50K
1.8,Private,182222.5,Some-college,7.8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.8,0.0,2.2,United-States,>50K
0.0,Private,186342.7,HS-grad,7.5,Never-married,Priv-house-serv,Not-in-family,White,Female,0.9,0.0,2.2,United-States,<=50K
2.3,Private,176620.9,Some-college,9.2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.8,0.0,1.9,United-States,>50K
0.0,Private,143039.9,HS-grad,6.0,Never-married,Priv-house-serv,Not-in-family,White,Female,1.4,0.0,1.4,United-States,<=50K
0.0,Private,138009.5,HS-grad,7.2,Never-married,Priv-house-serv,Not-in-family,White,Female,0.8,0.0,1.4,United-States,<=50K
0.0,Private,164798.4,HS-grad,7.9,Never-married,Priv-house-serv,Not-in-family,White,Female,0.9,0.0,2.4,United-States,<=50K
0.0,Private,214484.6,HS-grad,11.0,Never-married,Priv-house-serv,Not-in-family,White,Female,1.1,0.0,2.0,United-States,<=50K
0.0,Private,188398.1,HS-grad,9.6,Never-married,Priv-house-serv,Not-in-family,White,Female,0.7,0.0,1.9,United-States,<=50K
0.0,Private,150490.7,HS-grad,9.4,Never-married,Priv-house-serv,Not-in-family,White,Female,0.9,0.0,1.8,United-States,<=50K
0.0,Private,197856.1,HS-grad,10.9,Never-married,Priv-house-serv,Not-in-family,White,Female,1.1,0.0,1.8,United-States,<=50K
0.0,Private,47744.6,HS-grad,8.7,Never-married,Priv-house-serv,Not-in-family,White,Female,0.9,0.0,2.5,United-States,<=50K
0.0,Private,213491.0,HS-grad,9.9,Never-married,Priv-house-serv,Not-in-family,White,Female,1.0,0.0,1.8,United-States,<=50K
0.0,Private,93721.6,HS-grad,8.8,Never-married,Priv-house-serv,Not-in-family,White,Female,0.9,0.0,1.3,United-States,<=50K
0.0,Private,150829.6,HS-grad,9.6,Never-married,Priv-house-serv,Not-in-family,White,Female,0.6,0.0,2.4,United-States,<=50K
2.7,Private,119400.5,Some-college,8.5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1.1,0.0,1.9,United-States,>50K
2.0,Private,112145.6,Some-college,3.9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1.4,0.0,2.0,United-States,>50K
0.0,Private,213991.1,HS-grad,8.7,Never-married,Priv-house-serv,Not-in-family,White,Female,1.0,0.0,2.8,United-States,<=50K
0.0,Private,146465.0,HS-grad,12.2,Never-married,Priv-house-serv,Not-in-family,White,Female,1.1,0.0,2.0,United-States,<=50K
1.7,Private,180178.9,Some-college,12.3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1.2,0.0,2.1,United-States,>50K
0.0,Private,163912.5,HS-grad,11.2,Never-married,Priv-house-serv,Not-in-family,White,Female,0.7,0.0,1.4,United-States,<=50K
2.8,Private,185590.1,Some-college,13.1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1.4,0.0,1.9,United-States,>50K
0.0,Private,169043.4,HS-grad,9.2,Never-married,Priv-house-serv,Not-in-family,White,Female,1.1,0.0,2.3,United-States,<=50K
0.0,Private,112659.4,HS-grad,9.4,Never-married,Priv-house-serv,Not-in-family,White,Female,1.4,0.0,1.2,United-States,<=50K
0.7,Private,207114.0,Some-college,8.5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.8,0.0,2.1,United-States,>50K
0.0,Private,145384.6,HS-grad,8.3,Never-married,Priv-house-serv,Not-in-family,White,Female,1.5,0.0,2.1,United-States,<=50K
0.0,Private,101315.1,HS-grad,10.4,Never-married,Priv-house-serv,Not-in-family,White,Female,1.2,0.0,2.0,United-States,<=50K
0.0,Private,148106.4,HS-grad,11.7,Never-married,Priv-house-serv,Not-in-family,White,Female,1.1,0.0,2.5,United-States,<=50K
