MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
5.0432,24.0,7.383939393939395,1.0101010101010102,676.0,2.404040404040404,33.96,-117.58,1.375
5.0,42.0,7.661717171717177,1.05016005016005,754.0,3.050160050105096,37.69,-117.98,1.833
2.5,44.0,5.7392156861466,1.0150986898689869,790.0,2.564986898689868,39.65,-118.42,0.782
5.8859,32.0,6.43292917391538,1.113307692307694,1003.0,4.404040404040404,33.95,-122.27,1.708
5.5,32.0,7.5127127127127125,1.0405405405405406,571.0,4.246464646464647,34.18,-120.98,2.711
3.9686,24.0,7.5,1.073233117647093,775.0,3.37178068858068,34.19,-118.11,1.903
2.2831,32.0,4.173829305081738,1.0,779.0,4.632698393915065,34.05,-116.23,0.726
5.8061,52.0,6.6253127490578,1.033503744503744,781.0,2.835061736265865,34.46,-118.23,3.734
6.5,42.0,7.37383838383839,1.01010101010101,762.0,2.96363636363637,33.93,-121.3,3.679
3.0,32.0,6.494917491749175,1.073687417491749,581.0,4.44444444444444,39.69,-122.4,1.981
4.1756,32.0,6.73829585276643,1.0157446896140157,2215.0,2.99435099446896,33.97,-117.03,1.708
5.6885,34.0,6.45144514451445,1.010335633563356,2826.0,2.6564646464646464,34.04,-118.25,1.186
4.0,33.0,5.17396629396629,1.049079745020944,654.0,4.80373044132442,34.12,-118.29,2.574
5.2065,24.0,6.567867867867867,1.07010101010101,617.0,4.262626262626263,34.05,-119.86,3.814
5.5167,24.0,6.496767179291441,1.072365863378947,578.0,2.68391707236586,37.46,-117.88,5.00001
5.0227,51.0,6.39786797293337,1.1047360404736055,788.0,2.9980802383802385,37.33,-117.56,2.31
1.5668,16.0,6.737432735291772,1.017417682093396,897.0,3.395543273529177,34.04,-116.39,0.82
3.0223,29.0,5.71724242424248,1.0769076907690769,632.0,4.804040404040404,34.18,-118.27,1.576
5.7217,31.0,7.78147814781479,1.0150777401507773,762.0,4.555555555555556,37.97,-116.3,1.446
4.0568,44.0,6.372006938296617,1.0157280744417017,571.0,3.39363636363637,34.12,-116.18,1.094
6.2083,19.0,4.73978260869537,1.0157142857143,1217.0,2.5643640809971,32.76,-117.85,1.909
5.2,32.0,6.316816816816817,1.015057505750575,690.0,4.99363636363636,39.46,-122.21,2.296
5.0,19.0,6.514031403140314,1.0117691769176917,546.0,2.4044444444444446,34.05,-118.47,2.552
6.9,19.0,5.72172917291729,1.103125,1626.0,3.184218421842181,32.97,-117.75,4.34
1.8117,28.0,6.7978383710168,1.17983698369836,681.0,4.775775775775775,33.91,-118.27,0.694
5.0768,38.0,6.72356717386666,1.033980109076947,762.0,2.993700717406882,38.67,-121.79,1.297
