MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
3.0,10.0,5.57142857142857,1.0592857142857144,393.0,2.9770024110112,33.96,-118.03,2.75
5.9688,28.0,4.54788591304346,1.06869230769233,469.0,3.63783826315789,33.87,-118.33,2.058
5.8192,23.0,6.8592323232323,1.0214285714285714,854.0,2.923232323232323,34.14,-117.97,5.00001
2.907,37.0,3.739440058182857,0.9818285714285714,1175.0,3.15784736842105,36.32,-122.13,1.744
1.0978,22.0,5.9087643856153855,1.053536161209769,787.0,3.085106330034961,34.06,-118.09,0.745
2.7156,36.0,3.582409090909091,1.07,1285.0,2.5,33.94,-119.09,0.686
4.0333,30.0,6.974409845153856,1.038561320486825,1170.0,3.094445153856132,37.75,-122.01,2.508
3.5167,39.0,6.734285714285714,1.002288888888889,1338.0,3.04113877708712,33.83,-118.3,2.671
4.3167,52.0,4.6840356470588,1.0049459945994599,966.0,3.079869230788692,33.64,-117.28,1.184
2.4909,28.0,5.7163378987534,1.04092459089525,869.0,3.8952577003784,34.03,-117.79,0.55
4.8172,24.0,6.913891389138913,1.039606878787878,2582.0,2.5383838383838384,37.34,-118.02,1.838
4.3065,17.0,5.717808947961,1.127943808947962,1231.0,2.839005979438088,34.03,-118.14,1.739
3.6045,16.0,4.7222458663966,0.98174085245866,942.0,2.869140976914098,34.18,-118.01,2.104
3.4,40.0,5.8,1.0,1905.0,2.6,34.03,-117.25,1.296
3.2817,32.0,5.38265740552433,1.01505740552433,1136.0,3.042658243487431,34.13,-117.93,2.32
4.2213,33.0,5.22,1.0,926.0,3.0,34.15,-117.2,3.316
5.6,52.0,4.693545963370661,1.07490909090909,1698.0,2.7383838383838386,34.26,-119.93,1.409
3.6853,26.0,4.958242926930079,1.03118955671635,3277.0,3.58242926930079,32.82,-117.79,1.212
3.4167,21.0,5.98474646464646,1.080892425984584,1609.0,2.9087390873908743,33.87,-117.08,2.25
4.1567,22.0,5.66440596440594,1.01122947122947,1367.0,2.6,37.94,-118.2,2.247
3.2437,23.0,5.791218888888889,1.01238780551359,1281.0,3.7238780551359,34.12,-118.43,1.122
4.5,15.0,3.5575,1.0060363636363636,838.0,3.466666666666667,36.83,-122.31,0.625
1.3686,30.0,5.32882544009519,1.067873820283744,1492.0,3.0294117647058822,33.89,-118.13,0.881
3.8333,44.0,5.26179844252458,1.058352459309934,1146.0,2.68179844252458,38.34,-121.32,2.228
3.3918,52.0,5.578823529411765,1.0678923529411766,684.0,2.7678923529411765,37.75,-122.31,1.334
4.0603,32.0,4.9473875,1.17373975,1856.0,2.45773875,38.57,-121.93,1.953
3.2543,25.0,4.917992936137867,1.06607318247867,1169.0,2.849103323404875,33.77,-118.24,2.608
3.4527,38.0,6.8,1.05,1392.0,3.7,34.08,-121.23,1.139
3.6363,9.0,5.6465,1.0955,769.0,3.55,33.78,-118.24,1.327
4.0883,52.0,3.187634187634188,1.0,1827.0,3.7690563905639056,37.77,-118.17,1.965
4.25,20.0,3.99359815785862,1.077394615785862,856.0,2.554545454545454,37.57,-118.33,2.281
3.7357,18.0,5.26,1.0,1083.0,2.83333333333333,33.97,-117.09,1.577
4.5513,38.0,5.60392430803824,1.097382430846859,852.0,2.788378837883824,33.99,-118.4,1.535
1.6783,32.0,4.823892389238924,1.0813285714285714,1269.0,2.9393939393939394,33.74,-117.43,0.675
1.8125,34.0,4.672626262626273,1.068894727272727,1543.0,2.572726262626263,36.84,-119.17,1.37
2.3521,14.0,4.36381371017775,1.08153813710177,788.0,3.7222788809526,37.38,-121.86,0.902
3.5775,52.0,4.535735735735738,1.0538461538461539,1395.0,2.946153846153847,34.09,-118.44,0.995
3.9238,37.0,5.41176470588235,1.0296527450749,1120.0,2.63216056103448,34.03,-118.44,1.604
3.1731,52.0,4.8495535477544,0.9909495535477545,917.0,3.979094955354775,33.9,-118.02,1.364
4.7308,35.0,5.6266079243825,1.051608392438255,594.0,3.4848484848484,34.06,-117.83,2.5
6.5942,17.0,5.634802935692985,1.05482418138937,1290.0,2.939236079236079,37.81,-120.86,3.862
1.8477,36.0,3.265050555555556,1.07371613597936,3265.0,2.859793629118975,38.54,-122.28,1.542
7.988,44.0,4.5,1.03,878.0,2.865,35.28,-118.09,3.462
4.1675,20.0,5.26772477247724,1.0661666666666667,905.0,2.88550036861955,33.82,-118.24,3.944
1.0184,28.0,4.9142857142857,1.0714692307692308,979.0,3.182857142857143,38.41,-117.82,0.931
0.9602,19.0,5.836363636363636,0.939393939393939,2742.0,3.094949494949495,37.39,-122.01,0.698
2.6896,22.0,4.5855,1.0145,789.0,2.94475,34.18,-122.19,0.875
2.7359,36.0,5.246464646465,1.0944444444444446,757.0,3.0815166666666665,34.02,-117.08,1.187
3.1729,15.0,3.5,1.0793469230734696,1668.0,5.12245634692307,38.47,-118.45,3.193
3.3365,28.0,5.89898989898989,1.098989898989,869.0,1.98888888888889,33.87,-117.97,1.295
5.3028,37.0,6.17504898142857,1.0139895714285714,1392.0,3.153858142857143,37.88,-122.28,2.417
4.2913,21.0,4.39553634168935,1.08983416893537,722.0,3.35383778260874,33.97,-118.42,3.463
3.8223,36.0,3.55142857142857,1.020808839130435,2188.0,1.764708839130434,34.1,-118.14,1.403
1.8173,47.0,4.5,1.07491088762547,1457.0,1.9711590101127776,33.79,-118.41,1.908
4.45,39.0,5.586465217686465,1.0836331533153316,948.0,2.8484848484848486,37.82,-121.3,1.705
3.9167,11.0,4.45454545454546,0.98186789186789,888.0,3.838383838383839,37.37,-122.27,1.123
4.0824,52.0,5.72372789016568,1.05278901656878,1245.0,2.867441257753862,33.89,-118.24,2.045
2.0,34.0,3.716666666666667,0.986521714285714,1375.0,3.7641278275862033,33.92,-117.2,2.707
3.8608,18.0,6.28177440348853,1.045035893633981,1133.0,2.737391488555516,33.93,-118.22,1.208
1.7103,36.0,5.834606401093,1.092633442299081,1279.0,3.18148899082458,32.81,-115.97,0.833
5.5333,32.0,4.9581655165516,1.056914791479142,941.0,3.05691479147914,33.68,-118.45,4.107
2.9,45.0,5.84370588235294,1.0407153870966,898.0,3.35270067473694,34.03,-117.99,1.958
2.8,34.0,5.75,1.0,1230.0,3.26,33.94,-117.43,1.338
6.2269,43.0,6.0,1.01493560472513,1017.0,2.803324771428572,33.74,-117.99,5.00001
3.8266,18.0,3.944444444444444,0.944444444444445,1436.0,3.816666666666667,37.67,-118.31,1.807
1.3539,52.0,5.47888029893078,1.104788802989303,1689.0,2.88802989307846,37.62,-121.82,1.125
1.6393,23.0,4.9387916347717,1.153477717446844,1195.0,2.7431276153477,33.91,-118.17,1.651
4.0183,41.0,6.17011835584413,1.169522379426873,1063.0,2.88782468842338,37.62,-122.11,1.769
1.6587,28.0,4.947222222222223,0.9939577580073957,841.0,2.917666666666666,37.72,-122.29,0.758
4.898,52.0,5.42796827554033,1.07128436591602,547.0,2.92909762130158,37.85,-122.27,1.99
4.4167,31.0,6.556566217175827,1.050947490976944,696.0,3.60962610543787,37.67,-118.43,0.68
3.6,18.0,5.630769230769231,1.0666666666666667,2621.0,2.9463636363636363,33.96,-117.96,2.233
3.6378,16.0,5.36271218121812,0.9944444444444444,1333.0,3.8986026573627,34.06,-118.42,1.965
3.5223,43.0,3.47995549009523,1.1680995549009523,1068.0,2.44185714285714,37.34,-118.37,1.592
3.0391,34.0,4.6075,1.046775,697.0,2.9142859228915,34.21,-117.81,2.489
1.9286,26.0,3.78,1.09,1264.0,2.4,34.04,-117.85,0.579
2.9,14.0,4.564394040404031,0.9935506565506598,1807.0,2.739404040402465,33.69,-117.89,1.034
2.8156,28.0,5.07394423002755,1.059394423002755,943.0,2.851155958126822,33.66,-117.35,1.327
3.9238,36.0,5.7321868991775,1.0967177718689918,723.0,2.578097809780963,34.02,-117.39,2.48
2.6,19.0,5.73333333333334,1.0426666666666666,1261.0,3.88333333333333,33.95,-117.98,0.715
2.5208,32.0,3.263333333333335,0.98333333333333,1330.0,3.186666666666667,32.76,-117.34,1.634
2.3313,15.0,6.310636363636363,1.02808080808081,1426.0,3.933353535353535,33.99,-118.32,0.731
1.7,36.0,5.745012522252223,1.13182225222222,1011.0,3.06252222222222,33.95,-118.22,0.576
3.4873,26.0,4.881666666666667,1.13133333333333,1073.0,3.95775,37.93,-121.87,3.162
3.8333,52.0,6.3125,1.05,2597.0,2.4425,37.93,-122.1,1.183
4.7458,34.0,5.60688867006476,1.073878592608695,1060.0,2.847895716985717,37.74,-121.31,1.975
2.75,33.0,4.39608529581777,1.0108883886254878,1383.0,2.6367500396085,33.74,-122.01,1.875
1.907,20.0,4.834281727291369,1.060581528172729,907.0,2.98291369309417,34.06,-118.08,0.89
2.5,16.0,5.564243528571498,1.0,1241.0,2.9630490792435,37.67,-118.22,1.577
2.0542,33.0,4.4267454547368,1.03137894736842,3103.0,2.8678879159822,34.17,-118.21,3.978
1.6708,35.0,3.833333333333333,1.048484848484848,1538.0,7.7232929292929,37.96,-122.41,0.858
2.8125,36.0,4.9473345228976,1.0824285827242859,1289.0,2.859296047334522,36.66,-117.9,1.656
2.2821,15.0,6.818181818181818,1.081818181818182,1431.0,3.061628571428572,37.84,-118.31,0.675
1.2912,32.0,4.33990776945044,1.1366863636363638,749.0,2.7949474746153897,34.06,-118.44,0.784
1.8875,52.0,5.48,0.95,1786.0,2.5,37.81,-121.43,1.469
6.0067,31.0,7.813752222222222,0.9904278829285714,1688.0,4.724652857142857,34.22,-118.03,2.75
6.5517,43.0,6.4875,1.0626666666666666,1145.0,2.7333333333333,38.67,-121.42,2.75
1.6414,33.0,4.6,1.0175,1333.0,3.24,33.99,-121.62,0.628
3.7572,34.0,3.0982224387615,1.06173876154919,1797.0,2.96209535685516,37.69,-122.28,1.836
2.2558,13.0,5.8793534970168,1.0168454905793534,1149.0,2.48985979353497,37.69,-122.17,1.429
