age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
2.0,Local-gov,182556.0,Doctorate,16.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,3.0,0.0,2.0,United-States,>50K
4.0,Local-gov,245572.0,10th,6.0,Widowed,Other-service,Other-relative,Black,Female,0.0,2.0,1.0,United-States,<=50K
0.0,Federal-gov,403782.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,3.0,0.0,2.0,United-States,>50K
3.0,Local-gov,164980.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,4.0,0.0,2.0,United-States,>50K
0.0,Local-gov,180195.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,4.0,0.0,2.0,United-States,>50K
0.0,Local-gov,210474.0,11th,7.0,Never-married,Other-service,Other-relative,White,Female,0.0,0.0,1.0,United-States,<=50K
0.0,Federal-gov,181652.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
0.0,Local-gov,187847.0,11th,7.0,Widowed,Other-service,Other-relative,White,Female,0.0,2.0,2.0,United-States,<=50K
0.0,Local-gov,164552.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1.0,2.0,United-States,<=50K
4.0,Federal-gov,111593.0,10th,6.0,Widowed,Adm-clerical,Other-relative,White,Female,0.0,0.0,2.0,United-States,<=50K
0.0,Local-gov,340428.0,Bachelors,13.0,Never-married,Protective-serv,Other-relative,White,Female,4.0,0.0,2.0,United-States,>50K
0.0,Federal-gov,274746.0,11th,7.0,Never-married,Adm-clerical,Other-relative,White,Female,0.0,2.0,2.0,United-States,<=50K
0.0,Local-gov,110171.0,9th,5.0,Married-civ-spouse,Other-service,Other-relative,White,Female,0.0,2.0,2.0,United-States,>50K
4.0,Local-gov,169785.0,Bachelors,13.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,2.0,2.0,United-States,<=50K
0.0,Federal-gov,184527.0,Bachelors,13.0,Never-married,Tech-support,Other-relative,White,Female,0.0,2.0,2.0,United-States,<=50K
0.0,Local-gov,163205.0,HS-grad,9.0,Never-married,Adm-clerical,Other-relative,White,Female,0.0,2.0,2.0,United-States,<=50K
4.0,Local-gov,169549.0,Some-college,10.0,Widowed,Adm-clerical,Other-relative,White,Female,0.0,1.0,2.0,United-States,<=50K
4.0,Local-gov,242615.0,9th,5.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,1.0,2.0,United-States,<=50K
4.0,Local-gov,162501.0,11th,7.0,Widowed,Other-service,Other-relative,Black,Female,0.0,0.0,1.0,United-States,<=50K
0.0,Local-gov,183747.0,Bachelors,13.0,Never-married,Adm-clerical,Other-relative,White,Female,0.0,0.0,1.0,United-States,<=50K
4.0,Local-gov,214303.0,9th,5.0,Widowed,Other-service,Other-relative,White,Female,0.0,2.0,2.0,United-States,<=50K
4.0,Local-gov,230789.0,9th,5.0,Widowed,Other-service,Other-relative,Black,Female,0.0,0.0,2.0,United-States,<=50K
3.0,Local-gov,165215.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,1.0,2.0,United-States,>50K
0.0,Private,325537.0,11th,7.0,Never-married,Other-service,Other-relative,White,Female,0.0,0.0,3.0,United-States,<=50K
4.0,Local-gov,242729.0,10th,6.0,Widowed,Craft-repair,Other-relative,White,Female,0.0,2.0,2.0,United-States,<=50K
0.0,Local-gov,114797.0,Bachelors,13.0,Never-married,Adm-clerical,Other-relative,White,Female,0.0,2.0,2.0,United-States,<=50K
0.0,Local-gov,372795.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,4.0,0.0,2.0,United-States,>50K
0.0,Local-gov,272202.0,Bachelors,13.0,Never-married,Protective-serv,Other-relative,White,Female,0.0,1.0,2.0,United-States,<=50K
0.0,Local-gov,214787.0,11th,7.0,Never-married,Adm-clerical,Other-relative,Black,Female,0.0,0.0,1.0,United-States,<=50K
0.0,Federal-gov,189382.0,11th,7.0,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0.0,2.0,2.0,United-States,>50K
2.0,Federal-gov,384795.0,11th,7.0,Widowed,Craft-repair,Other-relative,White,Female,0.0,2.0,1.0,United-States,<=50K
0.0,Local-gov,161615.0,11th,7.0,Widowed,Adm-clerical,Other-relative,White,Female,0.0,1.0,2.0,United-States,<=50K
0.0,Local-gov,164571.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2.0,2.0,United-States,<=50K
4.0,Federal-gov,163701.0,Bachelors,13.0,Widowed,Adm-clerical,Other-relative,White,Female,1.0,0.0,2.0,United-States,<=50K
0.0,Local-gov,387871.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0.0,2.0,2.0,United-States,>50K
0.0,Local-gov,162572.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2.0,2.0,United-States,<=50K
