MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.9237,15.0,5.441497654210978,1.0367132379794735,1001.0,3.237947349765421,34.1,-118.53,1.696
5.6822,27.0,6.790769076907691,1.0367676767676768,1564.0,4.567676767676767,37.96,-122.32,4.425
5.5465,39.0,5.722222222222222,1.038383838383913,762.0,2.68793679367937,34.05,-118.24,2.064
2.9357,16.0,5.722181749140739,1.0389433447636962,1567.0,2.79491407396574,38.67,-121.92,1.625
6.6196,24.0,6.171429271714293,1.171429271714293,1301.0,3.112359225922591,34.12,-118.34,5.00001
2.9583,46.0,5.549921747373722,1.0383423506913474,687.0,1.992283958183971,37.63,-121.98,2.861
2.7908,52.0,5.3875,1.015714285714286,1373.0,1.55,34.02,-117.39,0.558
2.6499,27.0,5.744491478996775,1.0408444914789967,1467.0,2.6775444914785043,38.32,-121.24,1.158
5.5571,28.0,5.140776923076923,1.0117932631578948,1422.0,4.6435671565686,34.37,-117.09,3.325
5.1955,46.0,5.3125,1.0,1273.0,4.25,34.12,-118.14,3.15
3.6583,23.0,5.49004900490049,1.0797149714971497,967.0,4.6020404040404,34.04,-118.39,3.049
2.5521,23.0,6.542179566397863,1.115433506785306,1468.0,2.664193949171764,34.09,-118.41,1.893
2.8029,7.0,5.12076969230769,1.0299472952984463,1313.0,2.9722116764116766,34.05,-117.38,0.947
5.5286,43.0,6.29174467461214,1.028182857142857,1563.0,2.431062484405058,38.73,-121.84,3.742
6.4925,23.0,7.186210526315789,1.038115591357143,1364.0,2.591728571428572,34.08,-118.32,3.605
10.0602,42.0,6.746146612342099,1.0793420993885245,1580.0,2.37652868405986,34.12,-117.79,5.00001
3.0294,52.0,6.7125,1.071125,731.0,2.9825,34.04,-117.16,0.546
5.6846,19.0,5.38295082126982,1.0713508212698213,1403.0,4.73172597375082,34.01,-121.89,2.983
5.5156,34.0,6.73869268374617,1.0673369261711743,1560.0,1.9467336926171175,34.18,-117.27,4.806
2.5267,52.0,3.766666666666666,1.0666666666666667,1273.0,1.875,37.85,-121.43,1.831
2.5082,27.0,5.734343434343434,1.067676767676767,690.0,2.8636363636363638,34.18,-118.32,1.77
2.25,37.0,5.78505915392886,1.0276933505915393,1280.0,4.44505915392884,34.08,-117.96,2.188
2.9222,36.0,5.38390737441873,1.113469450532598,1397.0,2.6648025994026,33.96,-118.39,0.912
2.7078,5.0,6.295050732701507,1.047469261150747,654.0,2.80996720494497,34.17,-117.27,1.578
5.5167,46.0,5.7277579507950795,1.0101010101010102,1388.0,3.73261549682615,34.01,-118.21,3.667
6.5167,42.0,6.32008067290799,1.02941176470588,1436.0,4.243636363636364,34.02,-117.62,3.457
2.5582,28.0,5.3197197197197,1.0279073170731707,1287.0,2.7924962496249623,34.09,-121.46,0.647
5.6479,5.0,6.17038095146799,1.0366178344189965,1618.0,4.9178344189964,34.08,-118.43,2.801
2.0527,52.0,6.547677849059934,1.048268510636697,1655.0,1.843699268510636,38.62,-121.3,1.875
6.292922,37.0,5.10150224414062,1.0123942394239422,1497.0,1.985959595959596,34.06,-118.11,2.364
5.5554,50.0,5.739673967396739,1.0123474747474748,1463.0,2.491919191919192,34.22,-118.17,2.269
2.9357,52.0,4.21796629127879,1.0408443357693682,1467.0,4.26675035259411,33.71,-117.98,1.125
6.8082,39.0,7.9967502238982,1.065502238983174,715.0,4.66467502238981,38.44,-121.32,1.146
2.5578,32.0,5.727392934293429,1.015714285714286,1407.0,3.84402280238024,34.12,-117.09,1.381
2.6678,23.0,5.47394739473947,1.016726370672636,1851.0,4.80491524242424,34.08,-117.43,2.685
2.5,32.0,5.75,1.038509850985098,559.0,2.584925,34.19,-118.32,1.16
2.1955,23.0,5.75,1.0144331444331445,581.0,2.35,34.09,-117.9,0.975
2.9357,34.0,6.8493839149514,1.071701203839857,1454.0,1.82298442330791,37.71,-120.03,1.416
2.4,52.0,5.543171297223775,1.038674210526315,1232.0,1.7425,37.82,-121.16,1.935
2.3907,21.0,5.059912903772771,0.982370907852685,591.0,2.59649912906944,34.18,-118.53,1.905
2.9306,19.0,4.538444444444444,1.044444444444444,713.0,2.44444444444444,34.12,-117.4,0.725
8.0602,23.0,6.18431299129913,1.010756937037038,1531.0,1.98361724151825,34.02,-118.27,3.391
2.4285,24.0,5.9792222222222,1.0717011701170116,1581.0,1.97804915242859,34.27,-118.21,1.953
3.5194,28.0,5.9922678939678935,1.01822033269813,1221.0,2.4036396789396792,34.04,-118.3,2.459
5.0339,37.0,5.6765,1.0,1388.0,2.5,34.08,-120.79,3.546
2.9237,24.0,5.72112791016537,1.075714285714284,624.0,1.85352650379623,38.67,-121.33,2.346
5.5263,3.0,6.474747474747475,1.0479797979797982,676.0,3.5242424242424244,34.01,-118.23,3.71
1.2783,32.0,5.79271280953963,1.1176171498117617,1463.0,1.79271280953963,37.5,-121.71,1.585
3.9,52.0,5.73426332354137,1.0342633235314074,2150.0,4.5955401672264,38.5,-121.81,2.875
2.5955,21.0,5.39393939393939,1.0383838383838384,668.0,4.68181818181818,34.02,-118.03,1.661
2.9171,32.0,7.997217171717172,1.0294117647058822,731.0,1.636742236742237,34.1,-117.23,1.982
2.2578,52.0,5.520920920921505,1.0794254254254254,765.0,1.9739554949494948,34.05,-117.33,2.29
2.5,52.0,5.652171717171717,1.0383838383838384,696.0,2.55222222222222,34.48,-121.55,1.375
6.2271,52.0,6.793839383939384,1.023523523523526,575.0,1.9425235235235268,34.47,-117.35,1.268
4.9604,44.0,6.625,1.0383838383838384,790.0,3.22444444444444,34.05,-118.35,2.147
5.5346,52.0,6.73939393939393,1.0383838383838384,1436.0,2.8098809880984,38.32,-121.66,2.852
6.4865,12.0,5.75,1.125,760.0,1.5,34.02,-118.21,2.927
2.6922,32.0,4.99,1.029976335263342,1535.0,4.4,34.12,-118.4,1.35
2.5629,23.0,5.533827398098303,1.0738383468675086,1322.0,4.39809830997972,38.32,-121.88,0.55
5.4325,52.0,4.994901504290151,1.0490150429015042,1481.0,1.99490150429015,33.8,-118.23,3.587
2.9205,42.0,6.793446153846154,1.1176470588235294,787.0,4.424517262547976,34.14,-117.96,1.259
2.8856,52.0,6.27222222222222,1.1113761113761114,559.0,2.6528583173586,34.17,-118.26,1.336
2.8114,37.0,6.722666666666667,1.17446009300446,1335.0,3.943955153955154,38.1,-121.92,1.446
5.9286,46.0,6.5,1.0,787.0,4.5,34.02,-117.3,5.00001
2.5865,24.0,5.80394495674375,1.061155938263158,686.0,1.711552631578947,34.0,-118.18,0.983
2.4167,18.0,5.4427182469072,1.038136930265614,1679.0,1.83289860402586,34.04,-120.51,1.651
2.6917,42.0,1.536842809565233,1.036842809565233,1490.0,4.924285714285715,34.09,-118.56,0.481
